Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,376771,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,220502412,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5990,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,9433363,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1032803153,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,858,Uruguay,URY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5222421,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,862,Venezuela,VEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3495693,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,417385,,,0
H4,2013,2013,2013,2,0,2,Export,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,225922,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,408497639,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4108448480,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,30013,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,18,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3498745,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,16,American Samoa,ASM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,68023,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,276511,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,28,Antigua and Barbuda,ATG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,28918,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,31,Azerbaijan,AZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6559,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,252,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,33360572,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,640726,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,81634220,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,547497,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,9442589,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,109,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,428307,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,51,Armenia,ARM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,148644,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,52,Barbados,BRB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,58172,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,342832502,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,68,Bolivia (Plurinational State of),BOL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,47280,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,70,Bosnia Herzegovina,BIH,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,152656,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,70,Bosnia Herzegovina,BIH,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,38054,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3403880,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,103806532,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,83046,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1854,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,303915,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,134188,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,120646,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,112,Belarus,BLR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3792,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1189633,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,543890,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1189,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,87390,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,59405965,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1132,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,185894,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,36526833,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,197994785,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,220442959,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,162,Christmas Isds,CXR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5145,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8656787,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,174,Comoros,COM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8218,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,184,Cook Isds,COK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2383,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,494847,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,192179,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,228978,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,74884,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6774,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5464818,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,132412,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,78861729,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,57550,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,21945,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,719906,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,222,El Salvador,SLV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,7258,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,222,El Salvador,SLV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,426550,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,233,Estonia,EST,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,46483,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,95251,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,242765,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,25500677,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1492134,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,71957819,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,258,French Polynesia,PYF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,456,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,262,Djibouti,DJI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,25289,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,266,Gabon,GAB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,211635,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,268,Georgia,GEO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,50310,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,270,Gambia,GMB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,216,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2114116,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,263441989,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,296,Kiribati,KIR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4032,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,715,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,17827393,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,316,Guam,GUM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,37603,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,320,Guatemala,GTM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,35154,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,324,Guinea,GIN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,38301,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,400,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,34791977,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,46360238,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5667,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1716631,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,360,Indonesia,IDN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,16805586,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,364,Iran,IRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,23284,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,372,Ireland,IRL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4766,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,372,Ireland,IRL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1889210,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,376,Israel,ISR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,7536318,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6655424,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,135253370,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,384,Côte d'Ivoire,CIV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,17,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,388,Jamaica,JAM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,17,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,238325,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,229528577,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,986,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,404,Kenya,KEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,277994,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,408,Dem. People's Rep. of Korea,PRK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,7698,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,15302884,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,132598242,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,414,Kuwait,KWT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1023535,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,418,Lao People's Dem. Rep.,LAO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,168,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1075864,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,428,Latvia,LVA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,354,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,428,Latvia,LVA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,272396,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,430,Liberia,LBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,198,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,440,Lithuania,LTU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2184,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,442,Luxembourg,LUX,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,29718,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,446,"China, Macao SAR",MAC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,425248,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,446,"China, Macao SAR",MAC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1235,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,450,Madagascar,MDG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,105916,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5544157,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,23182206,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,462,Maldives,MDV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,324079,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,466,Mali,MLI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,14014,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,470,Malta,MLT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,22532,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,478,Mauritania,MRT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8620,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,480,Mauritius,MUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,616994,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,484,Mexico,MEX,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,44680,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,484,Mexico,MEX,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,83108709,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,11822014,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,34482639,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,496,Mongolia,MNG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,38785,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,499,Montenegro,MNE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3390,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,504,Morocco,MAR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,107370,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,504,Morocco,MAR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,931884,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,508,Mozambique,MOZ,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8810,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,512,Oman,OMN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,59804,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,524,Nepal,NPL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2455,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,524,Nepal,NPL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,22354,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,14021,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,174028000,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,531,Curaçao,CUW,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,85748,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,540,New Caledonia,NCL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,27686,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,548,Vanuatu,VUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3382,,,0
